
4815/10000,7,60,0.009986
4816/10000,3,20,0.009986
4817/10000,8,70,0.009986
4818/10000,15,140,0.009986
4819/10000,3,20,0.009986
4820/10000,7,60,0.009986
4821/10000,6,50,0.009986
4822/10000,16,150,0.009986
4823/10000,7,60,0.009986
4824/10000,25,240,0.009986
4825/10000,16,150,0.009986
4826/10000,3,20,0.009986
4827/10000,3,20,0.009986
4828/10000,13,120,0.009986
4829/10000,10,90,0.009986
4830/10000,13,120,0.009986
4831/10000,14,130,0.009986
4832/10000,9,80,0.009986
4833/10000,22,210,0.009986
4834/10000,3,20,0.009986
4835/10000,14,130,0.009986
4836/10000,8,70,0.009986
4837/10000,4,30,0.009986
4838/10000,5,40,0.009986
4839/10000,6,50,0.009986
4840/10000,8,70,0.009986
4841/10000,14,130,0.009986
4842/10000,5,40,0.009986
4843/10000,5,40,0.009986
4844/10000,2,10,0.009986
4845/10000,3,20,0.009986
4846/10000,15,140,0.009986
4847/10000,3,20,0.009986
4848/10000,15,140,0.009986
4849/10000,0,-10,0.009986
4850/10000,2,10,0.009986
4851/10000,8,70,0.009986
4852/10000,7,60,0.009986
4853/10000,10,90,0.009986
4854/10000,12,110,0.009986
4855/10000,5,40,0.009986
4856/10000,15,140,0.009986
4857/10000,14,130,0.009986
4858/10000,12,110,0.009986
4859/10000,1,0,0.009986
4860/10000,5,40,0.009986
4861/10000,2,10,0.009986
4862/10000,2,10,0.009986
4863/10000,12,110,0.009986
4864/10000,7,60,0.009986
4865/10000,5,40,0.009986
4866/10000,11,100,0.009986
4867/10000,8,70,0.009986
4868/10000,8,70,0.009986
4869/10000,17,160,0.009986
4870/10000,11,100,0.009986
4871/10000,6,50,0.009986
4872/10000,1,0,0.009986
4873/10000,11,100,0.009986
4874/10000,10,90,0.009986
4875/10000,16,150,0.009986
4876/10000,5,40,0.009986
4877/10000,11,100,0.009986
4878/10000,14,130,0.009986
4879/10000,6,50,0.009986
4880/10000,6,50,0.009986
4881/10000,4,30,0.009986
4882/10000,10,90,0.009986
4883/10000,9,80,0.009986
4884/10000,11,100,0.009986
4885/10000,1,0,0.009986
4886/10000,11,100,0.009986
4887/10000,6,50,0.009986
4888/10000,14,130,0.009986
4889/10000,7,60,0.009986
4890/10000,4,30,0.009986
4891/10000,3,20,0.009986
4892/10000,9,80,0.009986
4893/10000,5,40,0.009986
4894/10000,18,170,0.009986
4895/10000,11,100,0.009986
4896/10000,7,60,0.009986
4897/10000,1,0,0.009986
4898/10000,8,70,0.009986
4899/10000,3,20,0.009986
4900/10000,16,150,0.009986
4901/10000,10,90,0.009986
4902/10000,13,120,0.009986
4903/10000,8,70,0.009986
4904/10000,2,10,0.009986
4905/10000,8,70,0.009986
4906/10000,1,0,0.009986
4907/10000,4,30,0.009986
4908/10000,7,60,0.009986
4909/10000,4,30,0.009986
4910/10000,5,40,0.009986
4911/10000,7,60,0.009986
4912/10000,2,10,0.009986
4913/10000,9,80,0.009986
4914/10000,9,80,0.009986
4915/10000,11,100,0.009986
4916/10000,14,130,0.009986
4917/10000,2,10,0.009986
4918/10000,10,90,0.009986
4919/10000,10,90,0.009986
4920/10000,8,70,0.009986
4921/10000,6,50,0.009986
4922/10000,18,170,0.009986
4923/10000,2,10,0.009986
4924/10000,2,10,0.009986
4925/10000,9,80,0.009986
4926/10000,7,60,0.009986
4927/10000,18,170,0.009986
4928/10000,6,50,0.009986
4929/10000,2,10,0.009986
4930/10000,4,30,0.009986
4931/10000,5,40,0.009986
4932/10000,2,10,0.009986
4933/10000,6,50,0.009986
4934/10000,5,40,0.009986
4935/10000,12,110,0.009986
4936/10000,16,150,0.009986
4937/10000,9,80,0.009986
4938/10000,7,60,0.009986
4939/10000,5,40,0.009986
4940/10000,9,80,0.009986
4941/10000,0,-10,0.009986
4942/10000,2,10,0.009986
4943/10000,16,150,0.009986
4944/10000,4,30,0.009986
4945/10000,5,40,0.009986
4946/10000,3,20,0.009986
4947/10000,10,90,0.009986
4948/10000,14,130,0.009986
4949/10000,9,80,0.009986
4950/10000,8,70,0.009986
4951/10000,9,80,0.009986
4952/10000,16,150,0.009986
4953/10000,4,30,0.009986
4954/10000,7,60,0.009986
4955/10000,10,90,0.009986
4956/10000,9,80,0.009986
4957/10000,0,-10,0.009986
4958/10000,7,60,0.009986
4959/10000,6,50,0.009986
4960/10000,10,90,0.009986
4961/10000,8,70,0.009986
4962/10000,8,70,0.009986
4963/10000,10,90,0.009986
4964/10000,5,40,0.009986
4965/10000,10,90,0.009986
4966/10000,3,20,0.009986
4967/10000,15,140,0.009986
4968/10000,12,110,0.009986
4969/10000,9,80,0.009986
4970/10000,16,150,0.009986
4971/10000,21,200,0.009986
4972/10000,4,30,0.009986
4973/10000,10,90,0.009986
4974/10000,9,80,0.009986
4975/10000,4,30,0.009986
4976/10000,2,10,0.009986
4977/10000,6,50,0.009986
4978/10000,12,110,0.009986
4979/10000,1,0,0.009986
4980/10000,6,50,0.009986
4981/10000,5,40,0.009986
4982/10000,3,20,0.009986
4983/10000,22,210,0.009986
4984/10000,4,30,0.009986
4985/10000,7,60,0.009986
4986/10000,14,130,0.009986
4987/10000,11,100,0.009986
4988/10000,12,110,0.009986
4989/10000,18,170,0.009986
4990/10000,7,60,0.009986
4991/10000,1,0,0.009986
4992/10000,7,60,0.009986
4993/10000,10,90,0.009986
4994/10000,7,60,0.009986
4995/10000,6,50,0.009986
4996/10000,8,70,0.009986
4997/10000,14,130,0.009986
4998/10000,2,10,0.009986
4999/10000,8,70,0.009986
5000/10000,1,0,0.009986
5001/10000,11,100,0.009986
5002/10000,3,20,0.009986
5003/10000,9,80,0.009986
5004/10000,1,0,0.009986
5005/10000,8,70,0.009986
5006/10000,12,110,0.009986
5007/10000,17,160,0.009986
5008/10000,9,80,0.009986
5009/10000,3,20,0.009986
5010/10000,6,50,0.009986
5011/10000,3,20,0.009986
5012/10000,7,60,0.009986
5013/10000,9,80,0.009986
5014/10000,9,80,0.009986
5015/10000,3,20,0.009986
5016/10000,3,20,0.009986
5017/10000,11,100,0.009986
5018/10000,5,40,0.009986
5019/10000,12,110,0.009986
5020/10000,13,120,0.009986
5021/10000,4,30,0.009986
5022/10000,11,100,0.009986
5023/10000,13,120,0.009986
5024/10000,10,90,0.009986
5025/10000,12,110,0.009986
5026/10000,13,120,0.009986
5027/10000,9,80,0.009986
5028/10000,16,150,0.009986
5029/10000,3,20,0.009986
5030/10000,10,90,0.009986
5031/10000,2,10,0.009986
5032/10000,10,90,0.009986
5033/10000,3,20,0.009986
5034/10000,2,10,0.009986
5035/10000,1,0,0.009986
5036/10000,15,140,0.009986
5037/10000,5,40,0.009986
5038/10000,11,100,0.009986
5039/10000,4,30,0.009986
5040/10000,15,140,0.009986
5041/10000,8,70,0.009986
5042/10000,14,130,0.009986
5043/10000,11,100,0.009986
5044/10000,5,40,0.009986
5045/10000,6,50,0.009986
5046/10000,5,40,0.009986
5047/10000,3,20,0.009986
5048/10000,9,80,0.009986
5049/10000,3,20,0.009986
5050/10000,6,50,0.009986
5051/10000,5,40,0.009986
5052/10000,7,60,0.009986
5053/10000,5,40,0.009986
5054/10000,7,60,0.009986
5055/10000,4,30,0.009986
5056/10000,2,10,0.009986
5057/10000,9,80,0.009986
5058/10000,8,70,0.009986
5059/10000,12,110,0.009986
5060/10000,8,70,0.009986
5061/10000,5,40,0.009986
5062/10000,2,10,0.009986
5063/10000,12,110,0.009986
5064/10000,10,90,0.009986
5065/10000,8,70,0.009986
5066/10000,5,40,0.009986
5067/10000,10,90,0.009986
5068/10000,3,20,0.009986
5069/10000,9,80,0.009986
5070/10000,5,40,0.009986
5071/10000,4,30,0.009986
5072/10000,12,110,0.009986
5073/10000,9,80,0.009986
5074/10000,11,100,0.009986
5075/10000,7,60,0.009986
5076/10000,3,20,0.009986
5077/10000,3,20,0.009986
5078/10000,5,40,0.009986
5079/10000,5,40,0.009986
5080/10000,4,30,0.009986
5081/10000,4,30,0.009986
5082/10000,1,0,0.009986
5083/10000,10,90,0.009986
5084/10000,14,130,0.009986
5085/10000,7,60,0.009986
5086/10000,14,130,0.009986
5087/10000,5,40,0.009986
5088/10000,8,70,0.009986
5089/10000,0,-10,0.009986
5090/10000,1,0,0.009986
5091/10000,4,30,0.009986
5092/10000,1,0,0.009986
5093/10000,3,20,0.009986
5094/10000,5,40,0.009986
5095/10000,4,30,0.009986
5096/10000,7,60,0.009986
5097/10000,6,50,0.009986
5098/10000,9,80,0.009986
5099/10000,8,70,0.009986
5100/10000,6,50,0.009986
5101/10000,1,0,0.009986
5102/10000,2,10,0.009986
5103/10000,6,50,0.009986
5104/10000,2,10,0.009986
5105/10000,7,60,0.009986
5106/10000,5,40,0.009986
5107/10000,7,60,0.009986
5108/10000,4,30,0.009986
5109/10000,13,120,0.009986
5110/10000,10,90,0.009986
5111/10000,4,30,0.009986
5112/10000,4,30,0.009986
5113/10000,2,10,0.009986
5114/10000,10,90,0.009986
5115/10000,5,40,0.009986
5116/10000,4,30,0.009986
5117/10000,8,70,0.009986
5118/10000,10,90,0.009986
5119/10000,11,100,0.009986
5120/10000,8,70,0.009986
5121/10000,8,70,0.009986
5122/10000,9,80,0.009986
5123/10000,6,50,0.009986
5124/10000,5,40,0.009986
5125/10000,10,90,0.009986
5126/10000,4,30,0.009986
5127/10000,22,210,0.009986
5128/10000,5,40,0.009986
5129/10000,15,140,0.009986
5130/10000,9,80,0.009986
5131/10000,13,120,0.009986
5132/10000,14,130,0.009986
5133/10000,7,60,0.009986
5134/10000,6,50,0.009986
5135/10000,2,10,0.009986
5136/10000,8,70,0.009986
5137/10000,3,20,0.009986
5138/10000,6,50,0.009986
5139/10000,5,40,0.009986
5140/10000,3,20,0.009986
5141/10000,3,20,0.009986
5142/10000,7,60,0.009986
5143/10000,2,10,0.009986
5144/10000,12,110,0.009986
5145/10000,12,110,0.009986
5146/10000,8,70,0.009986
5147/10000,12,110,0.009986
5148/10000,6,50,0.009986
5149/10000,7,60,0.009986
5150/10000,11,100,0.009986
5151/10000,1,0,0.009986
5152/10000,3,20,0.009986
5153/10000,2,10,0.009986
5154/10000,12,110,0.009986
5155/10000,1,0,0.009986
5156/10000,15,140,0.009986
5157/10000,5,40,0.009986
5158/10000,3,20,0.009986
5159/10000,8,70,0.009986
5160/10000,9,80,0.009986
5161/10000,6,50,0.009986
5162/10000,8,70,0.009986
5163/10000,15,140,0.009986
5164/10000,7,60,0.009986
5165/10000,4,30,0.009986
5166/10000,5,40,0.009986
5167/10000,6,50,0.009986
5168/10000,6,50,0.009986
5169/10000,15,140,0.009986
5170/10000,5,40,0.009986
5171/10000,14,130,0.009986
5172/10000,12,110,0.009986
5173/10000,7,60,0.009986
5174/10000,4,30,0.009986
5175/10000,15,140,0.009986
5176/10000,5,40,0.009986
5177/10000,8,70,0.009986
5178/10000,8,70,0.009986
5179/10000,12,110,0.009986
5180/10000,1,0,0.009986
5181/10000,4,30,0.009986
5182/10000,11,100,0.009986
5183/10000,4,30,0.009986
5184/10000,2,10,0.009986
5185/10000,1,0,0.009986
5186/10000,6,50,0.009986
5187/10000,5,40,0.009986
5188/10000,9,80,0.009986
5189/10000,4,30,0.009986
5190/10000,7,60,0.009986
5191/10000,9,80,0.009986
5192/10000,7,60,0.009986
5193/10000,1,0,0.009986
5194/10000,3,20,0.009986
5195/10000,4,30,0.009986
5196/10000,13,120,0.009986
5197/10000,6,50,0.009986
5198/10000,10,90,0.009986
5199/10000,5,40,0.009986
5200/10000,1,0,0.009986
5201/10000,8,70,0.009986
5202/10000,1,0,0.009986
5203/10000,1,0,0.009986
5204/10000,16,150,0.009986
5205/10000,15,140,0.009986
5206/10000,3,20,0.009986
5207/10000,7,60,0.009986
5208/10000,11,100,0.009986
5209/10000,1,0,0.009986
5210/10000,6,50,0.009986
5211/10000,5,40,0.009986
5212/10000,16,150,0.009986
5213/10000,10,90,0.009986
5214/10000,5,40,0.009986
5215/10000,0,-10,0.009986
5216/10000,1,0,0.009986
5217/10000,12,110,0.009986
5218/10000,8,70,0.009986
5219/10000,5,40,0.009986
5220/10000,8,70,0.009986
5221/10000,15,140,0.009986
5222/10000,1,0,0.009986
5223/10000,9,80,0.009986
5224/10000,7,60,0.009986
5225/10000,3,20,0.009986
5226/10000,7,60,0.009986
5227/10000,5,40,0.009986
5228/10000,2,10,0.009986
5229/10000,17,160,0.009986
5230/10000,14,130,0.009986
5231/10000,5,40,0.009986
5232/10000,12,110,0.009986
5233/10000,5,40,0.009986
5234/10000,5,40,0.009986
5235/10000,5,40,0.009986
5236/10000,10,90,0.009986
5237/10000,14,130,0.009986
5238/10000,2,10,0.009986
5239/10000,6,50,0.009986
5240/10000,2,10,0.009986
5241/10000,3,20,0.009986
5242/10000,12,110,0.009986
5243/10000,12,110,0.009986
5244/10000,7,60,0.009986
5245/10000,6,50,0.009986
5246/10000,12,110,0.009986
5247/10000,5,40,0.009986
5248/10000,4,30,0.009986
5249/10000,7,60,0.009986
5250/10000,7,60,0.009986
5251/10000,3,20,0.009986
5252/10000,7,60,0.009986
5253/10000,5,40,0.009986
5254/10000,7,60,0.009986
5255/10000,1,0,0.009986
5256/10000,8,70,0.009986
5257/10000,5,40,0.009986
5258/10000,6,50,0.009986
5259/10000,10,90,0.009986
5260/10000,6,50,0.009986
5261/10000,9,80,0.009986
5262/10000,7,60,0.009986
5263/10000,11,100,0.009986
5264/10000,7,60,0.009986
5265/10000,12,110,0.009986
5266/10000,5,40,0.009986
5267/10000,5,40,0.009986
5268/10000,5,40,0.009986
5269/10000,15,140,0.009986
5270/10000,7,60,0.009986
5271/10000,10,90,0.009986
5272/10000,4,30,0.009986
5273/10000,1,0,0.009986
5274/10000,3,20,0.009986
5275/10000,1,0,0.009986
5276/10000,3,20,0.009986
5277/10000,17,160,0.009986
5278/10000,5,40,0.009986
5279/10000,1,0,0.009986
5280/10000,2,10,0.009986
5281/10000,3,20,0.009986
5282/10000,11,100,0.009986
5283/10000,11,100,0.009986
5284/10000,10,90,0.009986
5285/10000,7,60,0.009986
5286/10000,8,70,0.009986
5287/10000,10,90,0.009986
5288/10000,5,40,0.009986
5289/10000,10,90,0.009986
5290/10000,5,40,0.009986
5291/10000,1,0,0.009986
5292/10000,3,20,0.009986
5293/10000,11,100,0.009986
5294/10000,12,110,0.009986
5295/10000,12,110,0.009986
5296/10000,5,40,0.009986
5297/10000,8,70,0.009986
5298/10000,4,30,0.009986
5299/10000,5,40,0.009986
5300/10000,4,30,0.009986
5301/10000,7,60,0.009986
5302/10000,2,10,0.009986
5303/10000,4,30,0.009986
5304/10000,10,90,0.009986
5305/10000,9,80,0.009986
5306/10000,2,10,0.009986
5307/10000,1,0,0.009986
5308/10000,18,170,0.009986
5309/10000,8,70,0.009986
5310/10000,4,30,0.009986
5311/10000,3,20,0.009986
5312/10000,4,30,0.009986
5313/10000,10,90,0.009986
5314/10000,2,10,0.009986
5315/10000,2,10,0.009986
5316/10000,15,140,0.009986
5317/10000,2,10,0.009986
5318/10000,20,190,0.009986
5319/10000,5,40,0.009986
5320/10000,1,0,0.009986
5321/10000,10,90,0.009986
5322/10000,8,70,0.009986
5323/10000,8,70,0.009986
5324/10000,2,10,0.009986
5325/10000,12,110,0.009986
5326/10000,7,60,0.009986
5327/10000,6,50,0.009986
5328/10000,7,60,0.009986
5329/10000,9,80,0.009986
5330/10000,7,60,0.009986
5331/10000,1,0,0.009986
5332/10000,3,20,0.009986
5333/10000,9,80,0.009986
5334/10000,1,0,0.009986
5335/10000,2,10,0.009986
5336/10000,6,50,0.009986
5337/10000,2,10,0.009986
5338/10000,11,100,0.009986
5339/10000,1,0,0.009986
5340/10000,4,30,0.009986
5341/10000,3,20,0.009986
5342/10000,2,10,0.009986
5343/10000,15,140,0.009986
5344/10000,5,40,0.009986
5345/10000,4,30,0.009986
5346/10000,5,40,0.009986
5347/10000,5,40,0.009986
5348/10000,11,100,0.009986
5349/10000,7,60,0.009986
5350/10000,8,70,0.009986
5351/10000,13,120,0.009986
5352/10000,16,150,0.009986
5353/10000,7,60,0.009986
5354/10000,3,20,0.009986
5355/10000,8,70,0.009986
5356/10000,5,40,0.009986
5357/10000,8,70,0.009986
5358/10000,7,60,0.009986
5359/10000,4,30,0.009986
5360/10000,13,120,0.009986
5361/10000,7,60,0.009986
5362/10000,3,20,0.009986
5363/10000,3,20,0.009986
5364/10000,10,90,0.009986
5365/10000,6,50,0.009986
5366/10000,3,20,0.009986
5367/10000,8,70,0.009986
5368/10000,3,20,0.009986
5369/10000,3,20,0.009986
5370/10000,0,-10,0.009986
5371/10000,6,50,0.009986
5372/10000,6,50,0.009986
5373/10000,6,50,0.009986
5374/10000,10,90,0.009986
5375/10000,6,50,0.009986
5376/10000,2,10,0.009986
5377/10000,7,60,0.009986
5378/10000,12,110,0.009986
5379/10000,10,90,0.009986
5380/10000,8,70,0.009986
5381/10000,11,100,0.009986
5382/10000,10,90,0.009986
5383/10000,6,50,0.009986
5384/10000,7,60,0.009986
5385/10000,1,0,0.009986
5386/10000,3,20,0.009986
5387/10000,9,80,0.009986
5388/10000,7,60,0.009986
5389/10000,9,80,0.009986
5390/10000,9,80,0.009986
5391/10000,2,10,0.009986
5392/10000,13,120,0.009986
5393/10000,10,90,0.009986
5394/10000,7,60,0.009986
5395/10000,9,80,0.009986
5396/10000,9,80,0.009986
5397/10000,14,130,0.009986
5398/10000,12,110,0.009986
5399/10000,18,170,0.009986
5400/10000,6,50,0.009986
5401/10000,20,190,0.009986
5402/10000,8,70,0.009986
5403/10000,8,70,0.009986
5404/10000,8,70,0.009986
5405/10000,14,130,0.009986
5406/10000,1,0,0.009986
5407/10000,10,90,0.009986
5408/10000,12,110,0.009986
5409/10000,7,60,0.009986
5410/10000,2,10,0.009986
5411/10000,7,60,0.009986
5412/10000,3,20,0.009986
5413/10000,8,70,0.009986
5414/10000,17,160,0.009986
5415/10000,6,50,0.009986
5416/10000,13,120,0.009986
5417/10000,12,110,0.009986
5418/10000,11,100,0.009986
5419/10000,10,90,0.009986
5420/10000,6,50,0.009986
5421/10000,6,50,0.009986
5422/10000,8,70,0.009986
5423/10000,12,110,0.009986
5424/10000,15,140,0.009986
5425/10000,14,130,0.009986
5426/10000,11,100,0.009986
5427/10000,1,0,0.009986
5428/10000,3,20,0.009986
5429/10000,11,100,0.009986
5430/10000,3,20,0.009986
5431/10000,9,80,0.009986
5432/10000,6,50,0.009986
5433/10000,10,90,0.009986
5434/10000,3,20,0.009986
5435/10000,3,20,0.009986
5436/10000,5,40,0.009986
5437/10000,4,30,0.009986
5438/10000,2,10,0.009986
5439/10000,12,110,0.009986
5440/10000,4,30,0.009986
5441/10000,6,50,0.009986
5442/10000,7,60,0.009986
5443/10000,13,120,0.009986
5444/10000,7,60,0.009986
5445/10000,7,60,0.009986
5446/10000,5,40,0.009986
5447/10000,2,10,0.009986
5448/10000,9,80,0.009986
5449/10000,6,50,0.009986
5450/10000,13,120,0.009986
5451/10000,5,40,0.009986
5452/10000,10,90,0.009986
5453/10000,5,40,0.009986
5454/10000,3,20,0.009986
5455/10000,7,60,0.009986
5456/10000,4,30,0.009986
5457/10000,20,190,0.009986
5458/10000,12,110,0.009986
5459/10000,10,90,0.009986
5460/10000,8,70,0.009986
5461/10000,3,20,0.009986
5462/10000,6,50,0.009986
5463/10000,15,140,0.009986
5464/10000,13,120,0.009986
5465/10000,12,110,0.009986
5466/10000,6,50,0.009986
5467/10000,6,50,0.009986
5468/10000,8,70,0.009986
5469/10000,6,50,0.009986
5470/10000,6,50,0.009986
5471/10000,18,170,0.009986
5472/10000,8,70,0.009986
5473/10000,1,0,0.009986
5474/10000,10,90,0.009986
5475/10000,11,100,0.009986
5476/10000,3,20,0.009986
5477/10000,3,20,0.009986
5478/10000,11,100,0.009986
5479/10000,4,30,0.009986
5480/10000,2,10,0.009986
5481/10000,10,90,0.009986
5482/10000,1,0,0.009986
5483/10000,2,10,0.009986
5484/10000,10,90,0.009986
5485/10000,11,100,0.009986
5486/10000,9,80,0.009986
5487/10000,6,50,0.009986
5488/10000,8,70,0.009986
5489/10000,9,80,0.009986
5490/10000,10,90,0.009986
5491/10000,2,10,0.009986
5492/10000,1,0,0.009986
5493/10000,9,80,0.009986
5494/10000,6,50,0.009986
5495/10000,6,50,0.009986
5496/10000,10,90,0.009986
5497/10000,7,60,0.009986
5498/10000,3,20,0.009986
5499/10000,13,120,0.009986
5500/10000,9,80,0.009986
5501/10000,12,110,0.009986
5502/10000,5,40,0.009986
5503/10000,4,30,0.009986
5504/10000,7,60,0.009986
5505/10000,7,60,0.009986
5506/10000,7,60,0.009986
5507/10000,8,70,0.009986
5508/10000,1,0,0.009986
5509/10000,9,80,0.009986
5510/10000,16,150,0.009986
5511/10000,11,100,0.009986
5512/10000,5,40,0.009986
5513/10000,3,20,0.009986
5514/10000,7,60,0.009986
5515/10000,3,20,0.009986
5516/10000,5,40,0.009986
5517/10000,5,40,0.009986
5518/10000,12,110,0.009986
5519/10000,3,20,0.009986
5520/10000,11,100,0.009986
5521/10000,5,40,0.009986
5522/10000,2,10,0.009986
5523/10000,10,90,0.009986
5524/10000,3,20,0.009986
5525/10000,1,0,0.009986
5526/10000,8,70,0.009986
5527/10000,11,100,0.009986
5528/10000,7,60,0.009986
5529/10000,5,40,0.009986
5530/10000,1,0,0.009986
5531/10000,11,100,0.009986
5532/10000,3,20,0.009986
5533/10000,5,40,0.009986
5534/10000,6,50,0.009986
5535/10000,20,190,0.009986
5536/10000,6,50,0.009986
5537/10000,6,50,0.009986
5538/10000,7,60,0.009986
5539/10000,10,90,0.009986
5540/10000,4,30,0.009986
5541/10000,11,100,0.009986
5542/10000,9,80,0.009986
5543/10000,9,80,0.009986
5544/10000,4,30,0.009986
5545/10000,9,80,0.009986
5546/10000,1,0,0.009986
5547/10000,3,20,0.009986
5548/10000,5,40,0.009986
5549/10000,8,70,0.009986
5550/10000,9,80,0.009986
5551/10000,16,150,0.009986
5552/10000,14,130,0.009986
5553/10000,7,60,0.009986
5554/10000,11,100,0.009986
5555/10000,1,0,0.009986
5556/10000,3,20,0.009986
5557/10000,6,50,0.009986
5558/10000,3,20,0.009986
5559/10000,6,50,0.009986
5560/10000,11,100,0.009986
5561/10000,5,40,0.009986
5562/10000,15,140,0.009986
5563/10000,6,50,0.009986
5564/10000,7,60,0.009986
5565/10000,3,20,0.009986
5566/10000,5,40,0.009986
5567/10000,8,70,0.009986
5568/10000,3,20,0.009986
5569/10000,6,50,0.009986
5570/10000,4,30,0.009986
5571/10000,2,10,0.009986
5572/10000,9,80,0.009986
5573/10000,5,40,0.009986
5574/10000,1,0,0.009986
5575/10000,4,30,0.009986
5576/10000,3,20,0.009986
5577/10000,6,50,0.009986
5578/10000,13,120,0.009986
5579/10000,14,130,0.009986
5580/10000,1,0,0.009986
5581/10000,4,30,0.009986
5582/10000,5,40,0.009986
5583/10000,4,30,0.009986
5584/10000,2,10,0.009986
5585/10000,5,40,0.009986
5586/10000,5,40,0.009986
5587/10000,5,40,0.009986
5588/10000,3,20,0.009986
5589/10000,2,10,0.009986
5590/10000,8,70,0.009986
5591/10000,3,20,0.009986
5592/10000,1,0,0.009986
5593/10000,1,0,0.009986
5594/10000,5,40,0.009986
5595/10000,12,110,0.009986
5596/10000,11,100,0.009986
5597/10000,6,50,0.009986
5598/10000,6,50,0.009986
5599/10000,1,0,0.009986
5600/10000,10,90,0.009986
5601/10000,6,50,0.009986
5602/10000,7,60,0.009986
5603/10000,3,20,0.009986
5604/10000,15,140,0.009986
5605/10000,3,20,0.009986
5606/10000,9,80,0.009986
5607/10000,7,60,0.009986
5608/10000,3,20,0.009986
5609/10000,1,0,0.009986
5610/10000,6,50,0.009986
5611/10000,6,50,0.009986
5612/10000,4,30,0.009986
5613/10000,8,70,0.009986
5614/10000,6,50,0.009986
5615/10000,14,130,0.009986
5616/10000,2,10,0.009986
5617/10000,9,80,0.009986
5618/10000,9,80,0.009986
5619/10000,2,10,0.009986
5620/10000,8,70,0.009986
5621/10000,11,100,0.009986
5622/10000,6,50,0.009986
5623/10000,11,100,0.009986
5624/10000,2,10,0.009986
5625/10000,6,50,0.009986
5626/10000,4,30,0.009986
5627/10000,9,80,0.009986
5628/10000,1,0,0.009986
5629/10000,4,30,0.009986
5630/10000,3,20,0.009986
5631/10000,11,100,0.009986
5632/10000,1,0,0.009986
5633/10000,7,60,0.009986
5634/10000,7,60,0.009986
5635/10000,5,40,0.009986
5636/10000,16,150,0.009986
5637/10000,3,20,0.009986
5638/10000,9,80,0.009986
5639/10000,9,80,0.009986
5640/10000,9,80,0.009986
5641/10000,6,50,0.009986
5642/10000,7,60,0.009986
5643/10000,13,120,0.009986
5644/10000,13,120,0.009986
5645/10000,3,20,0.009986
5646/10000,4,30,0.009986
5647/10000,9,80,0.009986
5648/10000,5,40,0.009986
5649/10000,3,20,0.009986
5650/10000,5,40,0.009986
5651/10000,14,130,0.009986
5652/10000,4,30,0.009986
5653/10000,11,100,0.009986
5654/10000,7,60,0.009986
5655/10000,10,90,0.009986
5656/10000,8,70,0.009986
5657/10000,13,120,0.009986
5658/10000,19,180,0.009986
5659/10000,10,90,0.009986
5660/10000,8,70,0.009986
5661/10000,4,30,0.009986
5662/10000,3,20,0.009986
5663/10000,6,50,0.009986
5664/10000,10,90,0.009986
5665/10000,2,10,0.009986
5666/10000,3,20,0.009986
5667/10000,8,70,0.009986
5668/10000,1,0,0.009986
5669/10000,18,170,0.009986
5670/10000,15,140,0.009986
5671/10000,4,30,0.009986
5672/10000,13,120,0.009986
5673/10000,18,170,0.009986
5674/10000,19,180,0.009986
5675/10000,0,-10,0.009986
5676/10000,4,30,0.009986
5677/10000,10,90,0.009986
5678/10000,7,60,0.009986
5679/10000,8,70,0.009986
5680/10000,10,90,0.009986
5681/10000,4,30,0.009986
5682/10000,16,150,0.009986
5683/10000,7,60,0.009986
5684/10000,11,100,0.009986
5685/10000,7,60,0.009986
5686/10000,10,90,0.009986
5687/10000,12,110,0.009986
5688/10000,6,50,0.009986
5689/10000,8,70,0.009986
5690/10000,6,50,0.009986
5691/10000,9,80,0.009986
5692/10000,7,60,0.009986
5693/10000,12,110,0.009986
5694/10000,5,40,0.009986
5695/10000,18,170,0.009986
5696/10000,9,80,0.009986
5697/10000,4,30,0.009986
5698/10000,10,90,0.009986
5699/10000,7,60,0.009986
5700/10000,2,10,0.009986
5701/10000,5,40,0.009986
5702/10000,16,150,0.009986
5703/10000,5,40,0.009986
5704/10000,10,90,0.009986
5705/10000,6,50,0.009986
5706/10000,8,70,0.009986
5707/10000,2,10,0.009986
5708/10000,6,50,0.009986
5709/10000,7,60,0.009986
5710/10000,1,0,0.009986
5711/10000,7,60,0.009986
5712/10000,2,10,0.009986
5713/10000,11,100,0.009986
5714/10000,2,10,0.009986
5715/10000,6,50,0.009986
5716/10000,5,40,0.009986
5717/10000,9,80,0.009986
5718/10000,1,0,0.009986
5719/10000,2,10,0.009986
5720/10000,3,20,0.009986
5721/10000,12,110,0.009986
5722/10000,13,120,0.009986
5723/10000,9,80,0.009986
5724/10000,15,140,0.009986
5725/10000,8,70,0.009986
5726/10000,10,90,0.009986
5727/10000,3,20,0.009986
5728/10000,5,40,0.009986
5729/10000,5,40,0.009986
5730/10000,1,0,0.009986
5731/10000,3,20,0.009986
5732/10000,5,40,0.009986
5733/10000,3,20,0.009986
5734/10000,4,30,0.009986
5735/10000,4,30,0.009986
5736/10000,3,20,0.009986
5737/10000,12,110,0.009986
5738/10000,7,60,0.009986
5739/10000,8,70,0.009986
5740/10000,13,120,0.009986
5741/10000,9,80,0.009986
5742/10000,3,20,0.009986
5743/10000,6,50,0.009986
5744/10000,3,20,0.009986
5745/10000,12,110,0.009986
5746/10000,8,70,0.009986
